site_url,country_id,avail
http://gorlovka-tv.ru,lt1,True
http://gorlovka-tv.ru,nl1,True
http://gorlovka-tv.ru,it2,True
http://gorlovka-tv.ru,ca1,True
http://gorlovka-tv.ru,ua1,True
http://gorlovka-tv.ru,de4,True
http://gorlovka-tv.ru,pt1,True
http://gorlovka-tv.ru,tr1,True
http://gorlovka-tv.ru,fr2,True
http://gorlovka-tv.ru,us1,True
http://gorlovka-tv.ru,ch1,True
http://gorlovka-tv.ru,au1,True
http://gorod-donetsk.com,md1,True
http://gorod-donetsk.com,ir1,True
http://gorod-donetsk.com,hk1,True
http://gorod-donetsk.com,us2,True
http://gorod-donetsk.com,lt1,True
http://gorod-donetsk.com,ru2,True
http://gorod-donetsk.com,ua2,True
http://gorod-donetsk.com,ru1,True
http://gorod-donetsk.com,at1,True
http://gorod-donetsk.com,kz1,True
http://gorod-donetsk.com,pt1,True
http://gorod-donetsk.com,fr2,True
http://gorod-donetsk.com,tr1,True
http://gorod-donetsk.com,us1,True
http://gorod-donetsk.com,ch1,True
http://gorod-donetsk.com,au1,True
http://gorod-donetsk.com,ca1,True
http://gorod-donetsk.com,nl1,True
http://gorod-donetsk.com,it2,True
http://gorod-donetsk.com,ua1,False
http://gorod-donetsk.com,de4,True
http://gostrud-dnr.ru,ca1,True
http://gostrud-dnr.ru,nl1,True
http://gostrud-dnr.ru,it2,True
http://gostrud-dnr.ru,ua1,True
http://gostrud-dnr.ru,de4,True
http://gostrud-dnr.ru,ch1,True
http://gostrud-dnr.ru,au1,True
http://gostrud-dnr.ru,pt1,True
http://gostrud-dnr.ru,tr1,True
http://gostrud-dnr.ru,fr2,True
http://gostrud-dnr.ru,us1,True
http://gostrud-dnr.ru,ru1,True
http://gostrud-dnr.ru,kz1,True
http://gostrud-dnr.ru,at1,True
http://gostrud-dnr.ru,ru2,True
http://gostrud-dnr.ru,ua2,True
http://gostrud-dnr.ru,hk1,False
http://gostrud-dnr.ru,ir1,True
http://gostrud-dnr.ru,us2,True
http://gostrud-dnr.ru,lt1,True
http://gostrud-dnr.ru,md1,True
http://goskomzemdnr.ru,pt1,True
http://goskomzemdnr.ru,tr1,True
http://goskomzemdnr.ru,fr2,True
http://goskomzemdnr.ru,us1,True
http://goskomzemdnr.ru,ch1,True
http://goskomzemdnr.ru,au1,True
http://goskomzemdnr.ru,it2,True
http://goskomzemdnr.ru,nl1,True
http://goskomzemdnr.ru,ca1,True
http://goskomzemdnr.ru,ua1,False
http://goskomzemdnr.ru,de4,True
http://goskomzemdnr.ru,md1,True
http://goskomzemdnr.ru,hk1,True
http://goskomzemdnr.ru,ir1,True
http://goskomzemdnr.ru,us2,True
http://goskomzemdnr.ru,lt1,True
http://goskomzemdnr.ru,ru2,True
http://goskomzemdnr.ru,ua2,True
http://goskomzemdnr.ru,ru1,True
http://goskomzemdnr.ru,at1,True
http://goskomzemdnr.ru,kz1,True
http://government.ru,at1,False
http://government.ru,kz1,False
http://government.ru,ru1,False
http://government.ru,ua2,False
http://government.ru,ru2,False
http://government.ru,us2,False
http://government.ru,lt1,False
http://government.ru,ir1,False
http://government.ru,hk1,False
http://government.ru,md1,False
http://government.ru,de4,False
http://government.ru,ca1,False
http://government.ru,nl1,False
http://government.ru,it2,False
http://government.ru,ua1,False
http://government.ru,au1,False
http://government.ru,ch1,False
http://government.ru,fr2,False
http://government.ru,tr1,False
http://government.ru,us1,False
http://government.ru,pt1,False
http://gsdsd-dnr.ru,ca1,True
http://gsdsd-dnr.ru,nl1,True
http://gsdsd-dnr.ru,it2,True
http://gsdsd-dnr.ru,ua1,True
http://gsdsd-dnr.ru,de4,True
http://gsdsd-dnr.ru,pt1,True
http://gsdsd-dnr.ru,fr2,True
http://gsdsd-dnr.ru,tr1,True
http://gsdsd-dnr.ru,us1,True
http://gsdsd-dnr.ru,ch1,True
http://gsdsd-dnr.ru,au1,True
http://gsdsd-dnr.ru,ru2,True
http://gsdsd-dnr.ru,ua2,True
http://gsdsd-dnr.ru,ru1,True
http://gsdsd-dnr.ru,kz1,True
http://gsdsd-dnr.ru,at1,True
http://gsdsd-dnr.ru,md1,True
http://gsdsd-dnr.ru,ir1,True
http://gsdsd-dnr.ru,hk1,True
http://gsdsd-dnr.ru,us2,True
http://gsdsd-dnr.ru,lt1,True
http://international.council.gov.ru,at1,False
http://international.council.gov.ru,kz1,False
http://international.council.gov.ru,ru1,False
http://international.council.gov.ru,ua2,False
http://international.council.gov.ru,ru2,False
http://international.council.gov.ru,us2,False
http://international.council.gov.ru,lt1,False
http://international.council.gov.ru,ir1,False
http://international.council.gov.ru,hk1,False
http://international.council.gov.ru,md1,False
http://international.council.gov.ru,de4,False
http://international.council.gov.ru,nl1,False
http://international.council.gov.ru,it2,False
http://international.council.gov.ru,ca1,False
http://international.council.gov.ru,ua1,False
http://international.council.gov.ru,au1,False
http://international.council.gov.ru,ch1,False
http://international.council.gov.ru,tr1,False
http://international.council.gov.ru,fr2,False
http://international.council.gov.ru,us1,False
http://international.council.gov.ru,pt1,False
http://izpp.govdnr.ru,us1,True
http://izpp.govdnr.ru,tr1,True
http://izpp.govdnr.ru,fr2,True
http://izpp.govdnr.ru,pt1,True
http://izpp.govdnr.ru,au1,True
http://izpp.govdnr.ru,ch1,True
http://izpp.govdnr.ru,de4,True
http://izpp.govdnr.ru,ua1,True
http://izpp.govdnr.ru,nl1,True
http://izpp.govdnr.ru,it2,True
http://izpp.govdnr.ru,ca1,True
http://izpp.govdnr.ru,md1,True
http://izpp.govdnr.ru,lt1,True
http://izpp.govdnr.ru,us2,True
http://izpp.govdnr.ru,hk1,True
http://izpp.govdnr.ru,ir1,True
http://izpp.govdnr.ru,ua2,True
http://izpp.govdnr.ru,ru2,True
http://izpp.govdnr.ru,kz1,True
http://izpp.govdnr.ru,at1,True
http://izpp.govdnr.ru,ru1,True
http://kaznadnr.ru,hk1,True
http://kaznadnr.ru,ir1,True
http://kaznadnr.ru,us2,True
http://kaznadnr.ru,lt1,True
http://kaznadnr.ru,md1,True
http://kaznadnr.ru,ru1,True
http://kaznadnr.ru,at1,True
http://kaznadnr.ru,kz1,True
http://kaznadnr.ru,ru2,True
http://kaznadnr.ru,ua2,True
http://kaznadnr.ru,ch1,True
http://kaznadnr.ru,au1,True
http://kaznadnr.ru,pt1,True
http://kaznadnr.ru,tr1,True
http://kaznadnr.ru,fr2,True
http://kaznadnr.ru,us1,True
http://kaznadnr.ru,it2,True
http://kaznadnr.ru,nl1,True
http://kaznadnr.ru,ca1,True
http://kaznadnr.ru,ua1,False
http://kaznadnr.ru,de4,True
http://khartsyzsk.ugletele.com,ua2,True
http://khartsyzsk.ugletele.com,ru2,True
http://khartsyzsk.ugletele.com,kz1,True
http://khartsyzsk.ugletele.com,at1,True
http://khartsyzsk.ugletele.com,ru1,True
http://khartsyzsk.ugletele.com,md1,True
http://khartsyzsk.ugletele.com,us2,True
http://khartsyzsk.ugletele.com,lt1,True
http://khartsyzsk.ugletele.com,ir1,True
http://khartsyzsk.ugletele.com,hk1,True
http://khartsyzsk.ugletele.com,de4,True
http://khartsyzsk.ugletele.com,ca1,True
http://khartsyzsk.ugletele.com,nl1,True
http://khartsyzsk.ugletele.com,it2,True
http://khartsyzsk.ugletele.com,ua1,False
http://khartsyzsk.ugletele.com,tr1,True
http://khartsyzsk.ugletele.com,fr2,True
http://khartsyzsk.ugletele.com,us1,True
http://khartsyzsk.ugletele.com,pt1,True
http://khartsyzsk.ugletele.com,au1,True
http://khartsyzsk.ugletele.com,ch1,True
http://kirovskoe.ugletele.com,ca1,True
http://kirovskoe.ugletele.com,it2,True
http://kirovskoe.ugletele.com,nl1,True
http://kirovskoe.ugletele.com,ua1,False
http://kirovskoe.ugletele.com,de4,True
http://kirovskoe.ugletele.com,pt1,True
http://kirovskoe.ugletele.com,fr2,True
http://kirovskoe.ugletele.com,tr1,True
http://kirovskoe.ugletele.com,us1,True
http://kirovskoe.ugletele.com,ch1,True
http://kirovskoe.ugletele.com,au1,True
http://kirovskoe.ugletele.com,ru2,True
http://kirovskoe.ugletele.com,ua2,True
http://kirovskoe.ugletele.com,ru1,True
http://kirovskoe.ugletele.com,kz1,True
http://kirovskoe.ugletele.com,at1,True
http://kirovskoe.ugletele.com,md1,True
http://kirovskoe.ugletele.com,ir1,True
http://kirovskoe.ugletele.com,hk1,True
http://kirovskoe.ugletele.com,us2,True
http://kirovskoe.ugletele.com,lt1,True
http://kremlin.ru,ir1,False
http://kremlin.ru,hk1,False
http://kremlin.ru,lt1,False
http://kremlin.ru,us2,False
http://kremlin.ru,md1,False
http://kremlin.ru,ru1,False
http://kremlin.ru,at1,False
http://kremlin.ru,kz1,False
http://kremlin.ru,ru2,False
http://kremlin.ru,ua2,False
http://kremlin.ru,ch1,False
http://kremlin.ru,au1,False
http://kremlin.ru,pt1,False
http://kremlin.ru,us1,False
http://kremlin.ru,fr2,False
http://kremlin.ru,tr1,False
http://kremlin.ru,ua1,False
http://kremlin.ru,it2,False
http://kremlin.ru,nl1,False
http://kremlin.ru,ca1,False
http://kremlin.ru,de4,False
http://kremlin.ru/events/president/news,ch1,False
http://kremlin.ru/events/president/news,au1,False
http://kremlin.ru/events/president/news,pt1,False
http://kremlin.ru/events/president/news,fr2,False
http://kremlin.ru/events/president/news,tr1,False
http://kremlin.ru/events/president/news,us1,False
http://kremlin.ru/events/president/news,it2,False
http://kremlin.ru/events/president/news,ca1,False
http://kremlin.ru/events/president/news,nl1,False
http://kremlin.ru/events/president/news,ua1,False
http://kremlin.ru/events/president/news,de4,False
http://kremlin.ru/events/president/news,hk1,False
http://kremlin.ru/events/president/news,ir1,False
http://kremlin.ru/events/president/news,us2,False
http://kremlin.ru/events/president/news,lt1,False
http://kremlin.ru/events/president/news,md1,False
http://kremlin.ru/events/president/news,ru1,False
http://kremlin.ru/events/president/news,kz1,False
http://kremlin.ru/events/president/news,at1,False
http://kremlin.ru/events/president/news,ru2,False
http://kremlin.ru/events/president/news,ua2,False
http://kremlin.ru/structure/administration,au1,False
http://kremlin.ru/structure/administration,ch1,False
http://kremlin.ru/structure/administration,us1,False
http://kremlin.ru/structure/administration,tr1,False
http://kremlin.ru/structure/administration,fr2,False
http://kremlin.ru/structure/administration,pt1,False
http://kremlin.ru/structure/administration,de4,False
http://kremlin.ru/structure/administration,ua1,False
http://kremlin.ru/structure/administration,nl1,False
http://kremlin.ru/structure/administration,ca1,False
http://kremlin.ru/structure/administration,it2,False
http://kremlin.ru/structure/administration,lt1,False
http://kremlin.ru/structure/administration,us2,False
http://kremlin.ru/structure/administration,ir1,False
http://kremlin.ru/structure/administration,hk1,False
http://kremlin.ru/structure/administration,md1,False
http://kremlin.ru/structure/administration,kz1,False
http://kremlin.ru/structure/administration,at1,False
http://kremlin.ru/structure/administration,ru1,True
http://kremlin.ru/structure/administration,ua2,False
http://kremlin.ru/structure/administration,ru2,False
http://legislation.council.gov.ru,hk1,False
http://legislation.council.gov.ru,ir1,False
http://legislation.council.gov.ru,us2,False
http://legislation.council.gov.ru,lt1,False
http://legislation.council.gov.ru,md1,False
http://legislation.council.gov.ru,ru1,False
http://legislation.council.gov.ru,at1,False
http://legislation.council.gov.ru,kz1,False
http://legislation.council.gov.ru,ru2,False
http://legislation.council.gov.ru,ua2,False
http://legislation.council.gov.ru,ch1,False
http://legislation.council.gov.ru,au1,False
http://legislation.council.gov.ru,pt1,False
http://legislation.council.gov.ru,fr2,False
http://legislation.council.gov.ru,tr1,False
http://legislation.council.gov.ru,us1,False
http://legislation.council.gov.ru,nl1,False
http://legislation.council.gov.ru,it2,False
http://legislation.council.gov.ru,ca1,False
http://legislation.council.gov.ru,ua1,False
http://legislation.council.gov.ru,de4,False
http://life.ru,pt1,True
http://life.ru,us1,True
http://life.ru,tr1,True
http://life.ru,fr2,True
http://life.ru,ch1,True
http://life.ru,au1,True
http://life.ru,ua1,True
http://life.ru,nl1,True
http://life.ru,ca1,True
http://life.ru,it2,True
http://life.ru,de4,True
http://life.ru,md1,True
http://life.ru,hk1,True
http://life.ru,ir1,False
http://life.ru,lt1,True
http://life.ru,us2,True
http://life.ru,ru2,True
http://life.ru,ua2,True
http://life.ru,ru1,True
http://life.ru,kz1,True
http://life.ru,at1,True
http://makeyevka.ru,ru2,True
http://makeyevka.ru,ua2,True
http://makeyevka.ru,ru1,True
http://makeyevka.ru,kz1,True
http://makeyevka.ru,at1,True
http://makeyevka.ru,md1,True
http://makeyevka.ru,ir1,True
http://makeyevka.ru,hk1,True
http://makeyevka.ru,us2,True
http://makeyevka.ru,lt1,True
http://makeyevka.ru,it2,True
http://makeyevka.ru,nl1,True
http://makeyevka.ru,ca1,True
http://makeyevka.ru,ua1,True
http://makeyevka.ru,de4,True
http://makeyevka.ru,pt1,True
http://makeyevka.ru,fr2,True
http://makeyevka.ru,tr1,True
http://makeyevka.ru,us1,True
http://makeyevka.ru,ch1,True
http://makeyevka.ru,au1,True
http://mcxdnr.ru,hk1,True
http://mcxdnr.ru,ir1,True
http://mcxdnr.ru,lt1,True
http://mcxdnr.ru,us2,True
http://mcxdnr.ru,md1,True
http://mcxdnr.ru,ru1,True
http://mcxdnr.ru,kz1,True
http://mcxdnr.ru,at1,True
http://mcxdnr.ru,ru2,True
http://mcxdnr.ru,ua2,True
http://mcxdnr.ru,ch1,True
http://mcxdnr.ru,au1,True
http://mcxdnr.ru,pt1,True
http://mcxdnr.ru,us1,True
http://mcxdnr.ru,tr1,True
http://mcxdnr.ru,fr2,True
http://mcxdnr.ru,ua1,False
http://mcxdnr.ru,it2,True
http://mcxdnr.ru,nl1,True
http://mcxdnr.ru,ca1,True
http://mcxdnr.ru,de4,True
http://mdsdnr.ru,nl1,True
http://mdsdnr.ru,ca1,True
http://mdsdnr.ru,it2,True
http://mdsdnr.ru,ua1,True
http://mdsdnr.ru,de4,True
http://mdsdnr.ru,pt1,True
http://mdsdnr.ru,tr1,True
http://mdsdnr.ru,fr2,True
http://mdsdnr.ru,us1,True
http://mdsdnr.ru,ch1,True
http://mdsdnr.ru,au1,True
http://mdsdnr.ru,ru2,True
http://mdsdnr.ru,ua2,True
http://mdsdnr.ru,ru1,True
http://mdsdnr.ru,kz1,True
http://mdsdnr.ru,at1,True
http://mdsdnr.ru,md1,True
http://mdsdnr.ru,hk1,True
http://mdsdnr.ru,ir1,True
http://mdsdnr.ru,us2,True
http://mdsdnr.ru,lt1,True
http://mer.govdnr.ru,pt1,True
http://mer.govdnr.ru,fr2,True
http://mer.govdnr.ru,tr1,True
http://mer.govdnr.ru,us1,True
http://mer.govdnr.ru,ch1,True
http://mer.govdnr.ru,au1,True
http://mer.govdnr.ru,ca1,True
http://mer.govdnr.ru,nl1,True
http://mer.govdnr.ru,it2,True
http://mer.govdnr.ru,ua1,True
http://mer.govdnr.ru,de4,True
http://mer.govdnr.ru,md1,True
http://mer.govdnr.ru,ir1,True
http://mer.govdnr.ru,hk1,True
http://mer.govdnr.ru,us2,True
http://mer.govdnr.ru,lt1,True
http://mer.govdnr.ru,ru2,True
http://mer.govdnr.ru,ua2,True
http://mer.govdnr.ru,ru1,True
http://mer.govdnr.ru,kz1,True
http://mer.govdnr.ru,at1,True
http://mincult.govdnr.ru,de4,True
http://mincult.govdnr.ru,ua1,False
http://mincult.govdnr.ru,nl1,True
http://mincult.govdnr.ru,ca1,True
http://mincult.govdnr.ru,it2,True
http://mincult.govdnr.ru,au1,True
http://mincult.govdnr.ru,ch1,True
http://mincult.govdnr.ru,us1,True
http://mincult.govdnr.ru,fr2,True
http://mincult.govdnr.ru,tr1,True
http://mincult.govdnr.ru,pt1,True
http://mincult.govdnr.ru,kz1,True
http://mincult.govdnr.ru,at1,True
http://mincult.govdnr.ru,ru1,True
http://mincult.govdnr.ru,ua2,True
http://mincult.govdnr.ru,ru2,True
http://mincult.govdnr.ru,lt1,True
http://mincult.govdnr.ru,us2,True
http://mincult.govdnr.ru,hk1,True
http://mincult.govdnr.ru,ir1,True
http://mincult.govdnr.ru,md1,True
http://minfindnr.ru,ua2,False
http://minfindnr.ru,ru2,True
http://minfindnr.ru,at1,True
http://minfindnr.ru,kz1,True
http://minfindnr.ru,ru1,True
http://minfindnr.ru,md1,True
http://minfindnr.ru,us2,True
http://minfindnr.ru,lt1,True
http://minfindnr.ru,ir1,True
http://minfindnr.ru,hk1,True
http://minfindnr.ru,de4,True
http://minfindnr.ru,nl1,True
http://minfindnr.ru,it2,True
http://minfindnr.ru,ca1,True
http://minfindnr.ru,ua1,True
http://minfindnr.ru,fr2,True
http://minfindnr.ru,tr1,True
http://minfindnr.ru,us1,True
http://minfindnr.ru,pt1,True
http://minfindnr.ru,au1,True
http://minfindnr.ru,ch1,True
http://minjust-dnr.ru,pt1,True
http://minjust-dnr.ru,tr1,True
http://minjust-dnr.ru,fr2,True
http://minjust-dnr.ru,us1,True
http://minjust-dnr.ru,ch1,True
http://minjust-dnr.ru,au1,False
http://minjust-dnr.ru,nl1,True
http://minjust-dnr.ru,it2,True
http://minjust-dnr.ru,ca1,True
http://minjust-dnr.ru,ua1,True
http://minjust-dnr.ru,de4,True
http://minjust-dnr.ru,md1,True
http://minjust-dnr.ru,hk1,True
http://minjust-dnr.ru,ir1,True
http://minjust-dnr.ru,us2,True
http://minjust-dnr.ru,lt1,True
http://minjust-dnr.ru,ru2,True
http://minjust-dnr.ru,ua2,True
http://minjust-dnr.ru,ru1,True
http://minjust-dnr.ru,kz1,True
http://minjust-dnr.ru,at1,True
http://minstroy-dnr.ru,md1,True
http://minstroy-dnr.ru,us2,True
http://minstroy-dnr.ru,lt1,True
http://minstroy-dnr.ru,hk1,True
http://minstroy-dnr.ru,ir1,True
http://minstroy-dnr.ru,ua2,True
http://minstroy-dnr.ru,ru2,True
http://minstroy-dnr.ru,kz1,True
http://minstroy-dnr.ru,at1,True
http://minstroy-dnr.ru,ru1,True
http://minstroy-dnr.ru,tr1,True
http://minstroy-dnr.ru,fr2,True
http://minstroy-dnr.ru,us1,True
http://minstroy-dnr.ru,pt1,True
http://minstroy-dnr.ru,au1,True
http://minstroy-dnr.ru,ch1,True
http://minstroy-dnr.ru,de4,True
http://minstroy-dnr.ru,nl1,True
http://minstroy-dnr.ru,it2,True
http://minstroy-dnr.ru,ca1,True
http://minstroy-dnr.ru,ua1,False
http://mintek-dnr.ru,de4,True
http://mintek-dnr.ru,nl1,True
http://mintek-dnr.ru,ca1,True
http://mintek-dnr.ru,it2,True
http://mintek-dnr.ru,ua1,False
http://mintek-dnr.ru,au1,True
http://mintek-dnr.ru,ch1,True
http://mintek-dnr.ru,fr2,True
http://mintek-dnr.ru,tr1,True
http://mintek-dnr.ru,us1,True
http://mintek-dnr.ru,pt1,True
http://mintek-dnr.ru,at1,True
http://mintek-dnr.ru,kz1,True
http://mintek-dnr.ru,ru1,True
http://mintek-dnr.ru,ua2,True
http://mintek-dnr.ru,ru2,True
http://mintek-dnr.ru,us2,True
http://mintek-dnr.ru,lt1,True
http://mintek-dnr.ru,ir1,True
http://mintek-dnr.ru,hk1,True
http://mintek-dnr.ru,md1,True
http://mrespublika.ru,us1,True
http://mrespublika.ru,tr1,True
http://mrespublika.ru,fr2,True
http://mrespublika.ru,pt1,True
http://mrespublika.ru,au1,True
http://mrespublika.ru,ch1,True
http://mrespublika.ru,de4,True
http://mrespublika.ru,ua1,True
http://mrespublika.ru,nl1,True
http://mrespublika.ru,ca1,True
http://mrespublika.ru,it2,True
http://mrespublika.ru,md1,True
http://mrespublika.ru,lt1,True
http://mrespublika.ru,us2,True
http://mrespublika.ru,ir1,True
http://mrespublika.ru,hk1,True
http://mrespublika.ru,ua2,True
http://mrespublika.ru,ru2,True
http://mrespublika.ru,at1,True
http://mrespublika.ru,kz1,True
http://mrespublika.ru,ru1,True
http://mtspdnr.ru,de4,True
http://mtspdnr.ru,ua1,False
http://mtspdnr.ru,nl1,True
http://mtspdnr.ru,it2,True
http://mtspdnr.ru,ca1,True
http://mtspdnr.ru,us1,True
http://mtspdnr.ru,fr2,True
http://mtspdnr.ru,tr1,True
http://mtspdnr.ru,pt1,True
http://mtspdnr.ru,au1,True
http://mtspdnr.ru,ch1,True
http://mtspdnr.ru,ua2,True
http://mtspdnr.ru,ru2,True
http://mtspdnr.ru,at1,True
http://mtspdnr.ru,kz1,True
http://mtspdnr.ru,ru1,True
http://mtspdnr.ru,md1,True
http://mtspdnr.ru,lt1,True
http://mtspdnr.ru,us2,True
http://mtspdnr.ru,ir1,True
http://mtspdnr.ru,hk1,True
http://mzdnr.ru,nl1,True
http://mzdnr.ru,it2,True
http://mzdnr.ru,ca1,True
http://mzdnr.ru,ua1,True
http://mzdnr.ru,de4,True
http://mzdnr.ru,pt1,True
http://mzdnr.ru,fr2,True
http://mzdnr.ru,tr1,True
http://mzdnr.ru,us1,True
http://mzdnr.ru,ch1,True
http://mzdnr.ru,au1,True
http://mzdnr.ru,ru2,True
http://mzdnr.ru,ua2,True
http://mzdnr.ru,ru1,True
http://mzdnr.ru,kz1,True
http://mzdnr.ru,at1,True
http://mzdnr.ru,md1,True
http://mzdnr.ru,ir1,True
http://mzdnr.ru,hk1,True
http://mzdnr.ru,us2,True
http://mzdnr.ru,lt1,True
http://novoaz-adm.3dn.ru,md1,True
http://novoaz-adm.3dn.ru,ir1,False
http://novoaz-adm.3dn.ru,hk1,True
http://novoaz-adm.3dn.ru,us2,True
http://novoaz-adm.3dn.ru,lt1,True
http://novoaz-adm.3dn.ru,ru2,True
http://novoaz-adm.3dn.ru,ua2,True
http://novoaz-adm.3dn.ru,ru1,True
http://novoaz-adm.3dn.ru,kz1,True
http://novoaz-adm.3dn.ru,at1,True
http://novoaz-adm.3dn.ru,pt1,True
http://novoaz-adm.3dn.ru,fr2,True
http://novoaz-adm.3dn.ru,tr1,True
http://novoaz-adm.3dn.ru,us1,True
http://novoaz-adm.3dn.ru,ch1,True
http://novoaz-adm.3dn.ru,au1,True
http://novoaz-adm.3dn.ru,it2,True
http://novoaz-adm.3dn.ru,nl1,True
http://novoaz-adm.3dn.ru,ca1,True
http://novoaz-adm.3dn.ru,ua1,False
http://novoaz-adm.3dn.ru,de4,True
